language,filename,DirPath,Returncode,Command,Output,Stdout,Stderr
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\110\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\110\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\110\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\C++ToPascal.pas\r\nC++ToPascal.pas(4,2) Error: Mode switch ""OBJFPC"" not allowed here\r\nC++ToPascal.pas(99) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
c#,JavascriptToC#.cs,./Projects/HumanEvalX\110\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,1,csc.bat /out:./Projects/HumanEvalX\110\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.exe ./Projects/HumanEvalX\110\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,"b""Microsoft (R) Visual C# Compiler version 3.9.0-6.21124.20 (db94f4cc)\r\nCopyright (C) Microsoft Corporation. All rights reserved.\r\n\r\nProjects\\HumanEvalX\\110\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavascriptToC#.cs(2,19): error CS0234: The type or namespace name 'Json' does not exist in the namespace 'System.Text' (are you missing an assembly reference?)\r\n""",
Pascal,JavascriptToPascal.pas,./Projects/HumanEvalX\110\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToPascal.pas,1,fpc ./Projects/HumanEvalX\110\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\110\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavascriptToPascal.pas\r\nJavascriptToPascal.pas(15,10) Error: Identifier not found ""TStringDynArray""\r\nJavascriptToPascal.pas(15,25) Error: Error in type definition\r\nJavascriptToPascal.pas(28,21) Warning: function result variable of a managed type does not seem to be initialized\r\nJavascriptToPascal.pas(36,21) Error: Type mismatch\r\nJavascriptToPascal.pas(39,17) Error: Type mismatch\r\nJavascriptToPascal.pas(41,38) Error: Illegal qualifier\r\nJavascriptToPascal.pas(93) Fatal: There were 5 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,JavaToPascal.pas,./Projects/HumanEvalX\110\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavaToPascal.pas,1,fpc ./Projects/HumanEvalX\110\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavaToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\110\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavaToPascal.pas\r\nJavaToPascal.pas(14,14) Error: Identifier not found ""TStringDynArray""\r\nJavaToPascal.pas(14,29) Error: Error in type definition\r\nJavaToPascal.pas(18,19) Warning: function result variable of a managed type does not seem to be initialized\r\nJavaToPascal.pas(24,23) Error: Type mismatch\r\nJavaToPascal.pas(25,19) Error: Type mismatch\r\nJavaToPascal.pas(27,44) Error: Illegal qualifier\r\nJavaToPascal.pas(73) Fatal: There were 5 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\113\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\C++ToPascal.pas\r\nC++ToPascal.pas(4,2) Error: Mode switch ""OBJFPC"" not allowed here\r\nC++ToPascal.pas(19,19) Warning: function result variable of a managed type does not seem to be initialized\r\nC++ToPascal.pas(129) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
c#,JavascriptToC#.cs,./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,1,csc.bat /out:./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.exe ./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,"b""Microsoft (R) Visual C# Compiler version 3.9.0-6.21124.20 (db94f4cc)\r\nCopyright (C) Microsoft Corporation. All rights reserved.\r\n\r\nProjects\\HumanEvalX\\113\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavascriptToC#.cs(3,19): error CS0234: The type or namespace name 'Json' does not exist in the namespace 'System.Text' (are you missing an assembly reference?)\r\n""",
Pascal,JavaToPascal.pas,./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavaToPascal.pas,1,fpc ./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavaToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\113\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavaToPascal.pas\r\nJavaToPascal.pas(3,2) Error: Mode switch ""OBJFPC"" not allowed here\r\nJavaToPascal.pas(93,21) Fatal: illegal character ""\'""\'"" ($22)\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
c#,PythonToC#.cs,./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToC#.cs,1,csc.bat /out:./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToC#.exe ./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToC#.cs,"b""Microsoft (R) Visual C# Compiler version 3.9.0-6.21124.20 (db94f4cc)\r\nCopyright (C) Microsoft Corporation. All rights reserved.\r\n\r\nProjects\\HumanEvalX\\113\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\PythonToC#.cs(4,19): error CS0234: The type or namespace name 'Json' does not exist in the namespace 'System.Text' (are you missing an assembly reference?)\r\n""",
Pascal,PythonToPascal.pas,./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToPascal.pas,1,fpc ./Projects/HumanEvalX\113\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\113\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\PythonToPascal.pas\r\nPythonToPascal.pas(4,2) Error: Mode switch ""OBJFPC"" not allowed here\r\nPythonToPascal.pas(18,19) Warning: function result variable of a managed type does not seem to be initialized\r\nPythonToPascal.pas(94) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\116\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\116\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\116\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\C++ToPascal.pas\r\nC++ToPascal.pas(67,12) Error: Illegal expression\r\nC++ToPascal.pas(67,12) Fatal: Syntax error, "";"" expected but ""("" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
c#,JavascriptToC#.cs,./Projects/HumanEvalX\116\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,1,csc.bat /out:./Projects/HumanEvalX\116\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.exe ./Projects/HumanEvalX\116\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,"b""Microsoft (R) Visual C# Compiler version 3.9.0-6.21124.20 (db94f4cc)\r\nCopyright (C) Microsoft Corporation. All rights reserved.\r\n\r\nProjects\\HumanEvalX\\116\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavascriptToC#.cs(2,19): error CS0234: The type or namespace name 'Json' does not exist in the namespace 'System.Text' (are you missing an assembly reference?)\r\n""",
Pascal,JavascriptToPascal.pas,./Projects/HumanEvalX\116\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToPascal.pas,1,fpc ./Projects/HumanEvalX\116\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\116\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavascriptToPascal.pas\r\nJavascriptToPascal.pas(60,10) Error: Identifier not found ""TStringDynArray""\r\nJavascriptToPascal.pas(60,25) Error: Error in type definition\r\nJavascriptToPascal.pas(81,26) Error: Type mismatch\r\nJavascriptToPascal.pas(82,21) Error: Type mismatch\r\nJavascriptToPascal.pas(84,43) Error: Illegal qualifier\r\nJavascriptToPascal.pas(103) Fatal: There were 5 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,JavaToPascal.pas,./Projects/HumanEvalX\116\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavaToPascal.pas,1,fpc ./Projects/HumanEvalX\116\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavaToPascal.pas,"b""Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\116\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavaToPascal.pas\r\nJavaToPascal.pas(7,3) Fatal: Can't find unit System.SysUtils used by Solution\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n""",
Pascal,PythonToPascal.pas,./Projects/HumanEvalX\116\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToPascal.pas,1,fpc ./Projects/HumanEvalX\116\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\116\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\PythonToPascal.pas\r\nPythonToPascal.pas(54,16) Error: Identifier not found ""TStringDynArray""\r\nPythonToPascal.pas(54,31) Error: Error in type definition\r\nPythonToPascal.pas(76,23) Error: Type mismatch\r\nPythonToPascal.pas(77,17) Error: Type mismatch\r\nPythonToPascal.pas(79,46) Error: Illegal qualifier\r\nPythonToPascal.pas(82,10) Fatal: Syntax error, ""CREATE"" expected but ""SORT"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\119\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\119\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\119\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\C++ToPascal.pas\r\nC++ToPascal.pas(4,2) Error: Mode switch ""OBJFPC"" not allowed here\r\nC++ToPascal.pas(112) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
c#,JavascriptToC#.cs,./Projects/HumanEvalX\119\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,1,csc.bat /out:./Projects/HumanEvalX\119\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.exe ./Projects/HumanEvalX\119\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,"b""Microsoft (R) Visual C# Compiler version 3.9.0-6.21124.20 (db94f4cc)\r\nCopyright (C) Microsoft Corporation. All rights reserved.\r\n\r\nProjects\\HumanEvalX\\119\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavascriptToC#.cs(3,19): error CS0234: The type or namespace name 'Json' does not exist in the namespace 'System.Text' (are you missing an assembly reference?)\r\n""",
Pascal,JavascriptToPascal.pas,./Projects/HumanEvalX\119\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToPascal.pas,1,fpc ./Projects/HumanEvalX\119\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\119\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavascriptToPascal.pas\r\nJavascriptToPascal.pas(4,2) Error: Mode switch ""OBJFPC"" not allowed here\r\nJavascriptToPascal.pas(106) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
c#,PythonToC#.cs,./Projects/HumanEvalX\119\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToC#.cs,1,csc.bat /out:./Projects/HumanEvalX\119\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToC#.exe ./Projects/HumanEvalX\119\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToC#.cs,"b""Microsoft (R) Visual C# Compiler version 3.9.0-6.21124.20 (db94f4cc)\r\nCopyright (C) Microsoft Corporation. All rights reserved.\r\n\r\nProjects\\HumanEvalX\\119\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\PythonToC#.cs(3,19): error CS0234: The type or namespace name 'Json' does not exist in the namespace 'System.Text' (are you missing an assembly reference?)\r\n""",
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\120\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\120\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\120\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\C++ToPascal.pas\r\nC++ToPascal.pas(4,2) Error: Mode switch ""OBJFPC"" not allowed here\r\nC++ToPascal.pas(39,9) Error: Duplicate identifier ""RESULT""\r\nC++ToPascal.pas(113,12) Error: Illegal expression\r\nC++ToPascal.pas(113,12) Fatal: Syntax error, "";"" expected but ""("" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
c#,JavascriptToC#.cs,./Projects/HumanEvalX\120\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,1,csc.bat /out:./Projects/HumanEvalX\120\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.exe ./Projects/HumanEvalX\120\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,"b""Microsoft (R) Visual C# Compiler version 3.9.0-6.21124.20 (db94f4cc)\r\nCopyright (C) Microsoft Corporation. All rights reserved.\r\n\r\nProjects\\HumanEvalX\\120\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavascriptToC#.cs(3,19): error CS0234: The type or namespace name 'Json' does not exist in the namespace 'System.Text' (are you missing an assembly reference?)\r\n""",
Pascal,JavascriptToPascal.pas,./Projects/HumanEvalX\120\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToPascal.pas,1,fpc ./Projects/HumanEvalX\120\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\120\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavascriptToPascal.pas\r\nJavascriptToPascal.pas(4,2) Error: Mode switch ""OBJFPC"" not allowed here\r\nJavascriptToPascal.pas(52,21) Warning: function result variable of a managed type does not seem to be initialized\r\nJavascriptToPascal.pas(152) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,JavaToPascal.pas,./Projects/HumanEvalX\120\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavaToPascal.pas,1,fpc ./Projects/HumanEvalX\120\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavaToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\120\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavaToPascal.pas\r\nJavaToPascal.pas(4,2) Error: Mode switch ""OBJFPC"" not allowed here\r\nJavaToPascal.pas(22,21) Warning: function result variable of a managed type does not seem to be initialized\r\nJavaToPascal.pas(27,10) Fatal: Syntax error, ""CREATE"" expected but ""SORT"" found\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,PythonToPascal.pas,./Projects/HumanEvalX\120\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToPascal.pas,1,fpc ./Projects/HumanEvalX\120\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\120\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\PythonToPascal.pas\r\nPythonToPascal.pas(4,2) Error: Mode switch ""OBJFPC"" not allowed here\r\nPythonToPascal.pas(47,21) Warning: function result variable of a managed type does not seem to be initialized\r\nPythonToPascal.pas(145) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
c#,JavascriptToC#.cs,./Projects/HumanEvalX\121\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,1,csc.bat /out:./Projects/HumanEvalX\121\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.exe ./Projects/HumanEvalX\121\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToC#.cs,"b""Microsoft (R) Visual C# Compiler version 3.9.0-6.21124.20 (db94f4cc)\r\nCopyright (C) Microsoft Corporation. All rights reserved.\r\n\r\nProjects\\HumanEvalX\\121\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavascriptToC#.cs(2,19): error CS0234: The type or namespace name 'Json' does not exist in the namespace 'System.Text' (are you missing an assembly reference?)\r\n""",
Pascal,JavascriptToPascal.pas,./Projects/HumanEvalX\121\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToPascal.pas,1,fpc ./Projects/HumanEvalX\121\ExecutionsExp19Run1\01-14-2026_14h10m29s\JavascriptToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\121\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\JavascriptToPascal.pas\r\nJavascriptToPascal.pas(61,33) Error: identifier idents no member ""AsIntegers""\r\nJavascriptToPascal.pas(73) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,PythonToPascal.pas,./Projects/HumanEvalX\121\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToPascal.pas,1,fpc ./Projects/HumanEvalX\121\ExecutionsExp19Run1\01-14-2026_14h10m29s\PythonToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\121\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\PythonToPascal.pas\r\nPythonToPascal.pas(4,2) Error: Mode switch ""OBJFPC"" not allowed here\r\nPythonToPascal.pas(93) Fatal: There were 1 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
Pascal,C++ToPascal.pas,./Projects/HumanEvalX\122\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,1,fpc ./Projects/HumanEvalX\122\ExecutionsExp19Run1\01-14-2026_14h10m29s\C++ToPascal.pas,"b'Free Pascal Compiler version 3.2.2 [2021/05/15] for i386\r\nCopyright (c) 1993-2021 by Florian Klaempfl and others\r\nTarget OS: Win32 for i386\r\nCompiling .\\Projects\\HumanEvalX\\122\\ExecutionsExp19Run1\\01-14-2026_14h10m29s\\C++ToPascal.pas\r\nC++ToPascal.pas(30,16) Error: Identifier not found ""TStringDynArray""\r\nC++ToPascal.pas(30,31) Error: Error in type definition\r\nC++ToPascal.pas(60,12) Error: Type mismatch\r\nC++ToPascal.pas(60,32) Error: Type mismatch\r\nC++ToPascal.pas(62,34) Error: Illegal qualifier\r\nC++ToPascal.pas(76) Fatal: There were 5 errors compiling module, stopping\r\nFatal: Compilation aborted\r\nError: C:\\FPC\\3.2.2\\bin\\i386-Win32\\ppc386.exe returned an error exitcode\r\n'",
